name,database_id,degree_weighted,degree_total,betweenness_weighted,betweenness_unweighted,connected_component
Qingwei Lin,4:a207e2fc-2358-4733-aaec-376a2c17a19b:768,74,135,0.003698597129525072,0.0030240486515648243,0
Grace A. Lewis,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3117,36,48,0.018948718982119726,0.0029945972414586433,0
Lionel C. Briand,4:a207e2fc-2358-4733-aaec-376a2c17a19b:184,33,67,0.00697711997199341,0.002983397766754215,0
Brian Fitzgerald 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:867,20,23,0.0018387105883139927,0.002972323408874922,0
Michael Goedicke,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3928,15,17,0.0021896972927748157,0.0029722849760630624,0
Tayana Conte,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2782,37,57,0.003406569553522945,0.002961663715552469,0
Zhi Quan Zhou 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2646,23,34,0.005035373544561634,0.0029606180191460996,0
Hui Liu 0003,4:a207e2fc-2358-4733-aaec-376a2c17a19b:265,30,38,0.0028586611365085707,0.002959482644374337,0
Koushik Sen,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1056,34,43,0.0031331781629449543,0.002951697981060296,0
Carlo Ghezzi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3433,37,53,0.002240433753876493,0.0029501553132639927,0
Alessandro F. Garcia 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1088,45,81,0.004173881467561151,0.0029451242384267227,0
Tsong Yueh Chen,4:a207e2fc-2358-4733-aaec-376a2c17a19b:482,32,43,0.0021621039683745033,0.00294202596668532,0
Karthik Vaidhyanathan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12050,38,56,0.00301278105517884,0.0029379153201634103,0
Rohit Gheyi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1091,22,26,0.0015192325974146366,0.0029268953326004573,0
Kenji Tei,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2456,41,44,0.0003393660938123298,0.0029171908483744935,0
Haoyu Wang 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:542,71,89,0.007585479266100245,0.00290036586554867,0
Zhenyu Chen 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1343,53,73,0.0033732551402110146,0.002892307409438756,0
Zhenkai Liang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:428,13,14,0.0028724921656834877,0.0028724921656834877,0
Claudio Menghi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:181,26,44,0.006534570822650152,0.002860512411360234,0
Jasmin Jahic,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12062,24,31,0.0018937987338990114,0.002854436972472078,0
Meiyappan Nagappan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2441,27,28,0.001555783809835944,0.00283691702576628,0
David C. Shepherd,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1812,30,45,0.001807733672519654,0.0028350381020299472,0
Ciera Jaspan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1251,33,48,0.0018599945194736423,0.0028328482703193166,0
Yuetang Deng,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7674,44,50,0.0018888005069048702,0.0028268820061224144,0
Yulei Sui,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2653,49,64,0.0033732902205343383,0.002826336494988525,0
Zijiang Yang 0006,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3764,19,23,0.0019073568830366863,0.002805345474321372,0
Davide Falessi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6764,18,19,0.0029876006597507926,0.002803853111180794,0
Eunsuk Kang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4001,29,43,0.005575414153462913,0.0027998270291770357,0
Omer Tripp,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1140,29,37,0.004412836774750595,0.0027952018058987967,0
Ayse Basar Bener,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3886,28,37,0.002732805368172836,0.002792683939230354,0
Frank Leymann,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10663,19,21,0.002767385717513629,0.002767385717513629,0
Yanja Dajsuren,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12043,20,32,0.005196468989937025,0.002763792669042652,0
Peng Liang 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5846,20,22,0.002349965866594785,0.0027551376664351353,0
Daniel Méndez Fernández,4:a207e2fc-2358-4733-aaec-376a2c17a19b:37,19,22,0.0019354891512996743,0.002750453788292651,0
Paolo Tonella,4:a207e2fc-2358-4733-aaec-376a2c17a19b:78,24,36,0.0024021701527514234,0.0027246026663116036,0
Sebastian G. Elbaum,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1154,23,38,0.0027961895173028496,0.002723877891467858,0
Ye Yang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3891,22,27,0.0010891105459276487,0.002691811089278493,0
Sebastian Herold,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12204,15,25,0.0015389521496800204,0.0026797507432341256,0
Mauricio Finavaro Aniche,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1462,32,38,0.004619126782681241,0.002679692238775885,0
Anthony Cleve,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2710,8,8,0.0026604785090068705,0.0026770626816761283,0
Lingxiao Jiang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2142,34,38,0.0023398213400084617,0.0026737830227251225,0
Meira Levy,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6750,19,20,0.0007826454101592213,0.0026677560947680483,0
Gunter Mussbacher,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1688,24,26,0.0026616479683061215,0.0026616479683061215,0
Sanjay Podder,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3199,29,71,0.002661506529275828,0.002661539474220689,0
Chul-Joo Kim,4:a207e2fc-2358-4733-aaec-376a2c17a19b:518,13,13,0.002660002445929299,0.002660002445929299,0
Christos Tsigkanos,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3431,37,60,0.009403337247171852,0.0026593203689088928,0
Ji Wang 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:500,28,47,0.0016288729288956515,0.00264240313368204,0
Thomas Vogel 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2611,32,40,0.0025367574011540103,0.002629226391145446,0
Michael Hilton 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:664,19,27,0.0018682001619153238,0.0026116062070488276,0
Fabio Massacci,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1079,16,20,0.0012469503188570635,0.0026058493303450967,0
Schahram Dustdar,4:a207e2fc-2358-4733-aaec-376a2c17a19b:568,37,44,0.004752369100994393,0.002604984850374433,0
Michael Vierhauser,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2628,35,56,0.005409707001111203,0.0026015434129865425,0
Marcos Kalinowski,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1858,27,29,0.0010930232269827536,0.002594225874271796,0
Saravan Rajmohan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3114,39,67,0.003092933990001191,0.0025935029693753132,0
Benoît Combemale,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2881,13,18,0.0022865660256408825,0.0025787205839941174,0
Sergey Mechtaev,4:a207e2fc-2358-4733-aaec-376a2c17a19b:825,24,35,0.0045573661796189345,0.0025711155713569046,0
Abram Hindle,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5464,18,20,0.0020875510265306076,0.002566537927619723,0
Tomi Männistö,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1654,14,17,0.0025540163159856674,0.0025542905697151378,0
Valerio Terragni,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2227,12,14,0.0046922344107724985,0.0025458152498894684,0
Rami Bahsoon,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3242,14,15,0.002105654992425947,0.002544558615512415,0
Antonio Filieri,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3914,29,33,0.0014958455061254078,0.0025434537072687004,0
James C. Davis 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:836,29,33,0.0025039356876315304,0.0025277734988013046,0
Maria Teresa Baldassarre,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1232,21,26,0.0024245704080425724,0.0025269130038420634,0
Jan Keim,4:a207e2fc-2358-4733-aaec-376a2c17a19b:65,34,78,0.0029812455564875,0.002514281782732278,0
Yunhui Zheng,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1485,33,44,0.0019967850586439374,0.002513066361261106,0
Shahar Maoz,4:a207e2fc-2358-4733-aaec-376a2c17a19b:823,18,29,0.0026562560499332815,0.002501688729698276,0
Awais Rashid,4:a207e2fc-2358-4733-aaec-376a2c17a19b:562,37,53,0.006143327394860402,0.0024993251227911507,0
Flávio Oquendo,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2093,32,58,0.0041155812565091205,0.0024825404726066817,0
Tosin Daniel Oyetoyan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7344,11,13,0.0010950684802716396,0.0024775124721657157,0
Emina Torlak,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3822,39,39,0.0023447535827390512,0.00246983115847733,0
Dario Di Nucci,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7607,23,39,0.0009886070757607092,0.002462017225149583,0
Minghui Zhou 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:488,26,41,0.0020747573498960063,0.0024440741728256016,0
Kelly Blincoe,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4166,24,29,0.0027846995403304252,0.0024407737802383004,0
Ge Li 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5071,33,39,0.005644237100335991,0.002438344652280535,0
Ricardo Britto 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3737,17,17,0.0013346926496433959,0.0024210689050186735,0
Wesley K. G. Assunção,4:a207e2fc-2358-4733-aaec-376a2c17a19b:388,30,44,0.002629952483194268,0.0024071760185576576,0
Barbora Buhnova,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9147,20,38,0.001609232053921747,0.0024049317320293346,0
Amleto Di Salle,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2198,23,37,0.007352066836467427,0.002398585139169316,0
Pinjia He,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1633,61,87,0.0025910652717051116,0.0023983462817701797,0
Cuiyun Gao 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1013,46,79,0.018525450109242416,0.0023946466026308205,0
Xiangke Liao,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2106,45,68,0.0016167726945393586,0.002382650137340289,0
Yang Feng 0003,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1341,35,54,0.0020351467737077266,0.002375986431265501,0
Martin Schäf,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1141,23,25,0.002313004023559452,0.002357525258224121,0
Thomas Hubregtsen,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11282,24,24,0.0023414851994421246,0.0023414851994421246,0
Alexander Pretschner,4:a207e2fc-2358-4733-aaec-376a2c17a19b:423,26,31,0.002001242560608241,0.0023346149598652776,0
He Jiang 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:585,28,35,0.0013788591381563074,0.0023321313064646925,0
René Just,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3065,33,44,0.0018832142032053079,0.002310867754249197,0
Shuai Wang 0011,4:a207e2fc-2358-4733-aaec-376a2c17a19b:592,38,63,0.005076196939979634,0.002309382930870884,0
Pablo Oliveira Antonino,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3161,42,78,0.008086206981529,0.00230635932734971,0
Milos Gligoric 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:99,38,59,0.005148833704876617,0.0023025762634976093,0
Andreas Vogelsang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5108,19,19,0.0009050344231702674,0.002297457715927092,0
Jörg Lenhard,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1860,7,7,0.0013880367906008012,0.0022958325572161485,0
Goetz Botterweck,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5178,10,12,0.0032356071836205378,0.0022918694775694855,0
Barbara Russo,4:a207e2fc-2358-4733-aaec-376a2c17a19b:646,18,36,0.006927681439048232,0.0022844003886905748,0
Chanchal K. Roy,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1357,25,37,0.002108981473846784,0.0022792479425251923,0
Shaukat Ali 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:532,28,42,0.002231817182379167,0.0022789775265306808,0
Rahulkrishna Yandrapally,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7426,6,7,0.0022352713871570456,0.002269728851512523,0
Federica Sarro,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2465,21,30,0.0011914828224039824,0.0022693602302709236,0
Yijun Yu 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:655,26,38,0.0035915376442796428,0.002267922533764729,0
Andreas Rausch 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6314,19,24,0.0023034943350390283,0.0022499932440044755,0
Volker Gruhn,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1848,31,57,0.0028395889502647043,0.0022362840011947065,0
Sebastiano Panichella,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1444,25,37,0.002194981982768272,0.0022335984439257684,0
Bernhard Rumpe,4:a207e2fc-2358-4733-aaec-376a2c17a19b:815,23,30,0.002040879819528446,0.0022093896858106804,0
Alessandro Orso,4:a207e2fc-2358-4733-aaec-376a2c17a19b:461,33,52,0.0028787513847169186,0.002207976390159986,0
Jooyong Yi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3667,17,29,0.0038300612150123444,0.002201767611838577,0
Jonathan Bell 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:662,29,36,0.0016622338787498823,0.0021882984775853844,0
Patrick Mäder,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2068,17,19,0.002182635369493408,0.0021826779736891185,0
Mohamed Soliman 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11951,21,32,0.004007553340401254,0.0021751981068821626,0
Christopher Steven Timperley,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2711,21,31,0.001715340008702622,0.002174967217951277,0
Hausi A. Müller,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1698,33,37,0.0010422315875624382,0.00216220090170423,0
Yu Huang 0015,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2205,20,28,0.0023285526390170934,0.002160631215249474,0
Youcheng Sun,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4380,28,42,0.0022623793928178274,0.0021597408515324156,0
Haipeng Cai,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2575,25,33,0.0014540403620088918,0.002154540288704645,0
Sang Kil Cha,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5012,15,15,0.002129875161461709,0.002129875161461709,0
Jens H. Weber,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3341,8,9,0.0021297302726989696,0.0021297302726989696,0
Yueling Zhang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9208,11,11,0.0021290368764772896,0.0021290368764772896,0
Anthony Peruma,4:a207e2fc-2358-4733-aaec-376a2c17a19b:776,16,25,0.0023260242272063717,0.002111714707579648,0
Corrado Aaron Visaggio,4:a207e2fc-2358-4733-aaec-376a2c17a19b:446,13,18,0.0018336342788749297,0.002107668912359612,0
Rebekka Wohlrab,4:a207e2fc-2358-4733-aaec-376a2c17a19b:735,21,28,0.0027606752363569763,0.002105259214590781,0
Bin Lin 0008,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2276,8,12,0.0015807867337172376,0.0020973207142989812,0
Chengcheng Wan 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:34,23,33,0.0026128581620707245,0.002086390626257616,0
Romain Rouvoy,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3048,13,24,0.002321332918318827,0.0020844838838912105,0
Chetan Bansal,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3113,35,38,0.0033452193658483403,0.0020837029983344587,0
Luca Pascarella,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2892,22,44,0.0015030979304561745,0.0020627524073248355,0
Timofey Bryksin,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2110,22,29,0.0018701923256541355,0.002059511195877723,0
Qing Wang 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1240,35,86,0.005770470826218969,0.0020590085011344033,0
Jean-Guy Schneider,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4359,20,38,0.0019292159089833423,0.002054709850249605,0
Thomas D. LaToza,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2885,15,16,0.0008358892393186702,0.0020511301369710707,0
Markus Borg,4:a207e2fc-2358-4733-aaec-376a2c17a19b:454,17,23,0.002026922665144516,0.00204758205561346,0
Marco Kuhrmann,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2693,26,31,0.0007599867453843037,0.0020379637031168593,0
Lin Shi 0006,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1239,27,33,0.0016667991519985247,0.00202760731644106,0
Giriprasad Sridhara,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6619,4,4,0.002022781667402857,0.002022781667402857,0
Robert Stoddard,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2678,11,11,0.002022781667402857,0.002022781667402857,0
Yeonhee Ryou,4:a207e2fc-2358-4733-aaec-376a2c17a19b:506,9,9,0.002022781667402857,0.002022781667402857,0
Yingjun Lyu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6248,13,13,0.00038168715770039047,0.0020160022858128905,0
William G. J. Halfond,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4636,17,20,0.0004907721638197054,0.001992890846583824,0
Slinger Jansen,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3473,26,28,0.0020709003836329627,0.001984747123764454,0
Shangwen Wang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3500,35,40,0.0020001323627842254,0.0019634787857519525,0
Ali Mesbah 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:417,24,35,0.002875320219381442,0.0019602236669130804,0
Xiaoyin Wang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2300,27,44,0.001717999895439492,0.0019489803083739435,0
Jan Martijn E. M. van der Werf,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3036,29,44,0.0031880924684998214,0.0019488126647250826,0
Naouel Moha,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4083,15,22,0.002796187977990394,0.0019470631591456409,0
Ashwin Prasad Shivarpatna Venkatesh,4:a207e2fc-2358-4733-aaec-376a2c17a19b:286,9,9,0.0004684884979308707,0.0019408371585800245,0
Rafael Maiani de Mello,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1321,38,60,0.0010975830746569495,0.001931320742916492,0
Christian Berger 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2841,22,34,0.002018089947244117,0.0019282702731685344,0
Guowei Yang 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1570,31,38,0.0015842986145925583,0.00192475903863715,0
Hoan Anh Nguyen,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3995,27,41,0.004274043966454552,0.0019219546238753809,0
Madeline Diep,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4792,7,7,0.001916505759933747,0.001916505759933747,0
Jongwook Kim,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7694,9,12,0.0020582907080408655,0.0019092572120264048,0
Foutse Khomh,4:a207e2fc-2358-4733-aaec-376a2c17a19b:294,18,21,0.0012014145959495985,0.00190497373118084,0
Audris Mockus,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2288,19,25,0.002111020934201468,0.0019047347334270486,0
Souti Chattopadhyay,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2184,21,26,0.001585589036812881,0.0018989162315421813,0
Rongxin Wu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:659,38,55,0.0023572098067959194,0.0018902882449705802,0
Tongtong Xu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4814,18,23,0.0009895462770726363,0.001889444574289151,0
Stefan Hanenberg,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1847,12,12,0.0012604236924626104,0.0018799394579473807,0
Chris Brown 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1794,5,7,0.00282747746942655,0.0018783823567149994,0
Matias Martinez,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2352,11,13,0.0015920823990121097,0.0018750725219389387,0
Vincenzo Ferme,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1859,12,16,0.001457567353564224,0.0018708541524790246,0
Ying Zou 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4281,17,18,0.0002588206614259643,0.0018692657931756952,0
Gustavo Pinto 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2928,29,45,0.0028235844676418676,0.0018659885105446487,0
Rodrigo O. Spínola,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2970,32,42,0.0013497938043025592,0.0018588481728352277,0
Dinghao Wu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2449,19,30,0.0022231837957160656,0.0018586382256199538,0
Junjie Wang 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1237,31,79,0.006317823722834468,0.001850302431583346,0
Mukul R. Prasad,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1281,20,25,0.0011427568343521405,0.0018493185270297278,0
August Shi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:317,30,41,0.002707087846909956,0.0018490411779867354,0
Mark G. J. van den Brand,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12044,17,24,0.0021462185326237195,0.0018465241130992984,0
Brittany Johnson,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1597,13,16,0.0012028932139932765,0.0018314125327803972,0
Paul Luo Li,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4298,22,28,0.0015223717457990722,0.0018300607184921212,0
Olivier Barais,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2495,10,14,0.001641610346649045,0.0018292343160408093,0
Chakkrit Tantithamthavorn,4:a207e2fc-2358-4733-aaec-376a2c17a19b:686,24,33,0.00298862069681273,0.0018245522525693967,0
Dietmar Pfahl,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4924,27,27,0.001260999600653554,0.0018205724802653,0
Xi Zheng 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3419,17,17,0.0018109542962783324,0.0018109542962783324,0
Srikanth Tamilselvam,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6620,8,8,0.0018103022968460067,0.0018103022968460067,0
Federico Ciccozzi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3680,25,34,0.0014666931996431107,0.0018098150348556882,0
Benoit Baudry,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3304,18,19,0.0013761774721592589,0.0018096716954883294,0
Maxime Cordy,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1828,22,37,0.0049510607856130305,0.001808457683080382,0
Anurag Dwarakanath,4:a207e2fc-2358-4733-aaec-376a2c17a19b:925,13,15,0.0018063863330597377,0.0018079168068594802,0
Rashina Hoda,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1114,24,27,0.0012844155585663285,0.0018041272174962074,0
Xuandong Li,4:a207e2fc-2358-4733-aaec-376a2c17a19b:260,32,55,0.0028295480799269703,0.0018028880398976961,0
Andriy V. Miranskyy,4:a207e2fc-2358-4733-aaec-376a2c17a19b:946,26,38,0.0020001000234049745,0.001798160782480024,0
Hakjoo Oh,4:a207e2fc-2358-4733-aaec-376a2c17a19b:839,16,24,0.0019358155633783364,0.0017941233049285684,0
Mircea Lungu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9634,10,10,0.0003216668768514723,0.001792248933778269,0
Michael Unterkalmsteiner,4:a207e2fc-2358-4733-aaec-376a2c17a19b:303,15,15,0.0013096445065788756,0.001787965155643305,0
Paolo Arcaini,4:a207e2fc-2358-4733-aaec-376a2c17a19b:821,15,21,0.0018117670552960617,0.0017861121352595326,0
Davide Taibi 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7456,31,56,0.002607963087450954,0.001784116952062591,0
Matthias Tichy,4:a207e2fc-2358-4733-aaec-376a2c17a19b:277,17,17,0.0008802304742526266,0.0017673014510572907,0
Andrea Stocco 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:75,14,21,0.0024064135255264644,0.0017671181582421145,0
Qinghua Zheng,4:a207e2fc-2358-4733-aaec-376a2c17a19b:87,23,38,0.0002636672047344592,0.0017656749513698103,0
Xiao Qu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3804,12,12,0.00035912176598549493,0.001756826985653885,0
Yann-Gaël Guéhéneuc,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4467,16,23,0.002044985899040379,0.0017503497931875122,0
Bernd Bruegge,4:a207e2fc-2358-4733-aaec-376a2c17a19b:202,25,43,0.002837414423737736,0.0017381079481826182,0
Chouki Tibermacine,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12243,18,25,0.001095221301466108,0.0017299806741455594,0
Tse-Hsun (Peter) Chen,4:a207e2fc-2358-4733-aaec-376a2c17a19b:914,26,51,0.0044651042218308195,0.0017282299734800554,0
Daniel Graziotin,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2001,16,25,0.0032110209527971634,0.0017258284213077224,0
Shanshan Li 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2101,48,77,0.0028416865008067246,0.0017257287673697879,0
Marco Pistoia,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1484,18,23,0.0020142204281661446,0.0017207556927949278,0
