name,database_id,degree_weighted,betweenness_unweighted,clustering_unweighted,k_shell,role
Kai Huang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11324,3,0.0,1.0,3,core
Kai Liang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10517,4,0.0,1.0,4,core
Kai Marquardt,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8433,2,0.0,1.0,2,peripheral
Kai Mindermann,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3236,2,0.0,1.0,2,peripheral
Kai Niklas,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1890,2,0.0,1.0,2,peripheral
Kai Presler-Marshall,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2745,3,0.0,1.0,3,core
Kai Shi 0006,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5,1,0.0,0.0,1,broker
Kai-Dominik Kuhn,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5154,4,0.0,1.0,4,core
Kai-Kristian Kemell,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3816,2,0.0,1.0,2,peripheral
Kai-Yuan Cai,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8990,2,0.0,1.0,2,peripheral
Kaibo Cao,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8768,4,0.0,1.0,4,core
Kaida Lou,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8385,7,0.0,1.0,7,core
Kaifa Zhao,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8655,7,0.0,1.0,7,core
Kailai Shao,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7193,7,0.0,1.0,7,core
Kairan Sun,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8849,8,0.0,1.0,8,core
Kairui Yang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9585,5,0.0,1.0,5,core
Kaisu Kanstrén,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12671,3,0.0,1.0,3,core
Kaitlyn Cook,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10900,2,0.0,1.0,2,peripheral
Kaiwen Ning,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10419,6,0.0,1.0,6,core
Kaixin Sui,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7378,14,0.0,1.0,14,core
Kaixin Wang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11083,9,0.0,1.0,9,core
Kaixuan Wang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1550,5,0.0,1.0,5,core
Kaiyao Ke,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11145,0,0.0,0.0,0,broker
Kaj Dreef,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11573,3,0.0,1.0,3,core
Kaj Hänninen,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13002,4,0.0,1.0,4,core
Kajan Ravindran,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13487,4,0.0,1.0,4,core
Kali Kimball,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7178,3,0.0,1.0,3,core
Kalil Anderson Garrett,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8412,4,0.0,1.0,4,core
Kallistos Weis,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9785,3,0.0,1.0,3,core
Kalpathy Sivaraman,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9344,5,0.0,1.0,5,core
Kalvin Eng,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7107,0,0.0,0.0,0,broker
Kamel M. K. Abdelsalam,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12751,4,0.0,1.0,4,core
Kamer Kaya,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11977,3,0.0,1.0,3,core
Kamil Rosiak,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3628,0,0.0,0.0,0,broker
Kamilla Kopec-Harding,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7440,6,0.0,1.0,6,core
Kamran Sartipi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5837,3,0.0,1.0,3,core
Kan Qi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3376,1,0.0,0.0,1,broker
Kanchi Gopinath,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7465,1,0.0,0.0,1,broker
Kanemitsu Ootsu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7689,5,0.0,1.0,5,core
Kang Wei,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3756,6,0.0,1.0,6,core
Kang Xu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2016,11,0.0,1.0,11,core
Kang Yang 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6783,7,0.0,1.0,7,core
Kang Yang 0004,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9923,3,0.0,1.0,3,core
Kapil Agrawal,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3611,2,0.0,1.0,2,peripheral
Karan Bhukar,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6677,6,0.0,1.0,6,core
Karan Nair,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8544,5,0.0,1.0,5,core
Kareem Khazem,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6060,8,0.0,1.0,8,core
Karen Smiley,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6968,2,0.0,1.0,2,peripheral
Karen Stephenson,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5190,4,0.0,1.0,4,core
Karen da Silva Figueiredo,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6771,2,0.0,1.0,2,peripheral
Karenza Moore,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10444,3,0.0,1.0,3,core
Kari Smolander,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4946,2,0.0,1.0,2,peripheral
Karim Jahed,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9694,1,0.0,0.0,1,broker
Karin K. Breitman,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2732,3,0.0,1.0,3,core
Karin Samira Salman,4:a207e2fc-2358-4733-aaec-376a2c17a19b:812,9,0.0,1.0,9,core
Karina Kohl,4:a207e2fc-2358-4733-aaec-376a2c17a19b:896,2,0.0,1.0,2,peripheral
Karina Kohl Silveira,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7924,4,0.0,1.0,4,core
Karina Rehfeldt,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6315,4,0.0,1.0,4,core
Karishma Rahman,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6369,2,0.0,1.0,2,peripheral
Karl Jansen,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13318,4,0.0,1.0,4,core
Karl Meinke,4:a207e2fc-2358-4733-aaec-376a2c17a19b:648,1,0.0,0.0,1,broker
Karl Norrman,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10684,2,0.0,1.0,2,peripheral
Karl Werder,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7034,1,0.0,0.0,1,broker
Karl Wolf,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13166,3,0.0,1.0,3,core
Karl von Randow,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9378,4,0.0,1.0,4,core
Karla M. B. Silva,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11795,4,0.0,1.0,4,core
Karla Malta,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2634,2,0.0,1.0,2,peripheral
Karla Morris,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12156,5,0.0,1.0,5,core
Karolina Follis,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8830,4,0.0,1.0,4,core
Karolina Ljungberg,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9949,2,0.0,1.0,2,peripheral
Karolina Vukojevic-Haupt,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13219,3,0.0,1.0,3,core
Karoline Wild,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13781,3,0.0,1.0,3,core
Karson Slocum,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6409,2,0.0,1.0,2,peripheral
Kartik Dutta,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6330,3,0.0,1.0,3,core
Kashumi Madampe,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1113,3,0.0,1.0,3,core
Kasper Bonne Rasmussen,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5779,5,0.0,1.0,5,core
Kasra Darvishi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4704,2,0.0,1.0,2,peripheral
Katarzyna Biesialska,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5860,2,0.0,1.0,2,peripheral
Kate Compton,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10479,4,0.0,1.0,4,core
Kate Kalcevich,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7393,3,0.0,1.0,3,core
Kate M. Bowers,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10523,2,0.0,1.0,2,peripheral
Kate Stewart,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5235,3,0.0,1.0,3,core
Kate Ustiuzhanina,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9021,13,0.0,1.0,13,core
Katelyn Zhou,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11120,3,0.0,1.0,3,core
Katerina Demetzou,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13172,3,0.0,1.0,3,core
Katharina Geldreich,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10875,3,0.0,1.0,3,core
Katharina Großer,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13692,17,0.0,1.0,17,core
Katharina Juhnke,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5025,2,0.0,1.0,2,peripheral
Katharina Pfeffer,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10685,2,0.0,1.0,2,peripheral
Katherine Hough,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4606,3,0.0,1.0,3,core
Katherine Kjeer,4:a207e2fc-2358-4733-aaec-376a2c17a19b:228,4,0.0,1.0,4,core
Katherine Marszalkowski,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6140,3,0.0,1.0,3,core
Katherine R. Dearstyne,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4817,2,0.0,1.0,2,peripheral
Katherine R. Maffey,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5907,5,0.0,1.0,5,core
Kathrin Leonie Schmidt,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6514,5,0.0,1.0,5,core
Kathryn E. Jones,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4255,3,0.0,1.0,3,core
Kathryn Harkin,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6925,6,0.0,1.0,6,core
Katie Taylor,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2989,1,0.0,0.0,1,broker
Katja Kevic,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3066,3,0.0,1.0,3,core
Katrin Eling,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13418,3,0.0,1.0,3,core
Katrina Falkner,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8246,4,0.0,1.0,4,core
Katsue Kojima,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10331,11,0.0,1.0,11,core
Katsuhisa Maruyama,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11642,1,0.0,0.0,1,broker
Katsunori Fukui,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4956,2,0.0,1.0,2,peripheral
Katy Tarrit,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13811,2,0.0,1.0,2,peripheral
Kaushal Kafle,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7244,4,0.0,1.0,4,core
Kaushik Madala,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6463,2,0.0,1.0,2,peripheral
Kaushik Nandy,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13582,3,0.0,1.0,3,core
Kaveh Ali Karam Soltany,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3509,4,0.0,1.0,4,core
Kaveh Razavi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8348,3,0.0,1.0,3,core
Kawser Wazed,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13463,4,0.0,1.0,4,core
Kay Chen Tan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4292,4,0.0,1.0,4,core
Kazuhiro Kumon,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9848,2,0.0,1.0,2,peripheral
Kazuki Munakata,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6617,3,0.0,1.0,3,core
Kazuko Takahashi 0003,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1996,4,0.0,1.0,4,core
Kazuma Hashimoto,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5784,10,0.0,1.0,10,core
Ke Chen,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1660,7,0.0,1.0,7,core
Ke Cheng 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1063,5,0.0,1.0,5,core
Ke Liu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9250,13,0.0,1.0,13,core
Ke Sun 0017,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9361,8,0.0,1.0,8,core
Ke Wu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10967,7,0.0,1.0,7,core
Ke Zhang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11028,7,0.0,1.0,7,core
Kecia Aline Marques Ferreira,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8320,3,0.0,1.0,3,core
Kedi Shen,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6548,5,0.0,1.0,5,core
Keegan McAllister,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11012,6,0.0,1.0,6,core
Keerthiga Rajenthiram,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12872,2,0.0,1.0,2,peripheral
Keheliya Gallaba,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9347,2,0.0,1.0,2,peripheral
Kehuan Zhang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7401,7,0.0,1.0,7,core
Keijiro Araki,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2943,2,0.0,1.0,2,peripheral
Keisuke Hotta,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4364,5,0.0,1.0,5,core
Keisuke Watanabe,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1173,5,0.0,1.0,5,core
Keita Sakuma,4:a207e2fc-2358-4733-aaec-376a2c17a19b:122,2,0.0,1.0,2,peripheral
Keitaro Nakasai,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3783,2,0.0,1.0,2,peripheral
Kejing Yang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5809,5,0.0,1.0,5,core
Keke Hu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7156,6,0.0,1.0,6,core
Kelechi G. Kalu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7748,9,0.0,1.0,9,core
Keli Gui,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9886,12,0.0,1.0,12,core
Kellen Fraga,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11762,4,0.0,1.0,4,core
Kelly A. Lyons,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6774,1,0.0,0.0,1,broker
Kelly Franznick,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11105,6,0.0,1.0,6,core
Ken Hsieh,4:a207e2fc-2358-4733-aaec-376a2c17a19b:805,7,0.0,1.0,7,core
Ken Matsui,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8131,5,0.0,1.0,5,core
Ken Ogura,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9051,5,0.0,1.0,5,core
Ken R. Wallace,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3778,0,0.0,0.0,0,broker
Kendra M. L. Cooper,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6232,3,0.0,1.0,3,core
Kenji Hisazumi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2418,7,0.0,1.0,7,core
Kenji Mori,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11690,4,0.0,1.0,4,core
Kenji Tanaka,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12431,5,0.0,1.0,5,core
Kenneth A. Miller,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11024,5,0.0,1.0,5,core
Kenneth Boyd,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1185,2,0.0,1.0,2,peripheral
Kenneth Johnson,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10462,2,0.0,1.0,2,peripheral
Kenneth Lind,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13607,4,0.0,1.0,4,core
Kenneth M. Anderson,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9383,0,0.0,0.0,0,broker
Kenneth Pierce,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11256,4,0.0,1.0,4,core
Kenny Byrd,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3024,2,0.0,1.0,2,peripheral
Kenny Doyle,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3977,12,0.0,1.0,12,core
Kenny Wehling,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13120,3,0.0,1.0,3,core
Kensuke Sumoto,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6885,5,0.0,1.0,5,core
Kent L. Beck,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8888,5,0.0,1.0,5,core
Kenton McHenry,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8221,3,0.0,1.0,3,core
Kerri Morgan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7603,3,0.0,1.0,3,core
Kerry Moffitt,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11868,3,0.0,1.0,3,core
Kerstin Borras,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13317,4,0.0,1.0,4,core
Ketai Qiu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11474,0,0.0,0.0,0,broker
Keven Richly,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1712,4,0.0,1.0,4,core
Kevin Allix,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11038,8,0.0,1.0,8,core
Kevin Anderson,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7647,4,0.0,1.0,4,core
Kevin Angstadt,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2206,3,0.0,1.0,3,core
Kevin Barabash,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10059,7,0.0,1.0,7,core
Kevin Bishop,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10888,8,0.0,1.0,8,core
Kevin Boehnke,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8128,2,0.0,1.0,2,peripheral
Kevin Buffardi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6917,0,0.0,0.0,0,broker
Kevin Chalmers,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8146,1,0.0,0.0,1,broker
Kevin Colson,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5577,5,0.0,1.0,5,core
Kevin Eriksson,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13393,4,0.0,1.0,4,core
Kevin Fisher,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3687,8,0.0,1.0,8,core
Kevin G. Rivera-Morales,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11242,3,0.0,1.0,3,core
Kevin Guan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7585,1,0.0,0.0,1,broker
Kevin Helge Hansen-Schwartz,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7125,2,0.0,1.0,2,peripheral
Kevin Hermann,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4808,3,0.0,1.0,3,core
Kevin Koch,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13740,5,0.0,1.0,5,core
Kevin Kolyakov,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10851,4,0.0,1.0,4,core
Kevin Laeufer,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7462,3,0.0,1.0,3,core
Kevin Lano,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2331,0,0.0,0.0,0,broker
Kevin Laporte,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8254,9,0.0,1.0,9,core
Kevin Liu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8908,3,0.0,1.0,3,core
Kevin Lubick,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1162,6,0.0,1.0,6,core
Kevin M. Oliver,4:a207e2fc-2358-4733-aaec-376a2c17a19b:308,3,0.0,1.0,3,core
Kevin Maggi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12914,3,0.0,1.0,3,core
Kevin Pitstick,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13743,3,0.0,1.0,3,core
Kevin Ryan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7246,0,0.0,0.0,0,broker
Kevin Salvesen,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6961,4,0.0,1.0,4,core
Kevin Sutanto,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7914,1,0.0,0.0,1,broker
Kevin Villela,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10280,15,0.0,1.0,15,core
Kevin Wang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4232,2,0.0,1.0,2,peripheral
Kevin Z. Guan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7827,3,0.0,1.0,3,core
Keyao Li,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4971,6,0.0,1.0,6,core
Keyur Joshi 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6573,2,0.0,1.0,2,peripheral
Kezia Devathasan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:338,5,0.0,1.0,5,core
Khadija Sabiri,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13673,2,0.0,1.0,2,peripheral
Khai Loong Aw,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5800,2,0.0,1.0,2,peripheral
Khairenn Lai,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8068,9,0.0,1.0,9,core
Khairul Faizi Khalid,4:a207e2fc-2358-4733-aaec-376a2c17a19b:495,5,0.0,1.0,5,core
Khaled Albusays,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4115,1,0.0,0.0,1,broker
Khaled Alnawasreh,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7845,4,0.0,1.0,4,core
Khaled El Emam,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9506,2,0.0,1.0,2,peripheral
Khaled Walid Al-Sabbagh,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1560,1,0.0,0.0,1,broker
Khalid A. Mughal,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9667,2,0.0,1.0,2,peripheral
Khaoula Jbari,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12506,2,0.0,1.0,2,peripheral
Khashayar Etemadi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11723,1,0.0,0.0,1,broker
Khoi Pham,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13502,10,0.0,1.0,10,core
Khubaib Amjad Alam,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12526,3,0.0,1.0,3,core
Kiana Busch,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11942,4,0.0,1.0,4,core
Kiana Rostami,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13389,3,0.0,1.0,3,core
Kien Luong,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11245,2,0.0,1.0,2,peripheral
Kihyuck Shin,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9587,7,0.0,1.0,7,core
Kijin An,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9564,2,0.0,1.0,2,peripheral
Kilian Telschig,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13180,1,0.0,0.0,1,broker
Kim Henning Jönsson,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9322,6,0.0,1.0,6,core
Kim Moir,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4186,4,0.0,1.0,4,core
Kim Pearson,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9608,4,0.0,1.0,4,core
Kim Tuyen Le,4:a207e2fc-2358-4733-aaec-376a2c17a19b:296,2,0.0,1.0,2,peripheral
Kimberly Diaz,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5946,5,0.0,1.0,5,core
Kimberly Truong,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1037,0,0.0,0.0,0,broker
Kiminao Kogiso,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11807,4,0.0,1.0,4,core
Kimmo Halunen,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12004,1,0.0,0.0,1,broker
Kin-Ho Lam,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10190,12,0.0,1.0,12,core
King Chun Foo,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4279,5,0.0,1.0,5,core
Kirill Dorofeev,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1896,0,0.0,0.0,0,broker
Kirsten Gericke,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13742,2,0.0,1.0,2,peripheral
Kishor S. Trivedi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9680,2,0.0,1.0,2,peripheral
Kishore Das Dommeti,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13197,2,0.0,1.0,2,peripheral
Kishore Durg,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8471,1,0.0,0.0,1,broker
Kivanç Muslu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8025,3,0.0,1.0,3,core
Klaas Sikkel,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10299,3,0.0,1.0,3,core
Klaas van den Berg,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12609,2,0.0,1.0,2,peripheral
Klas Segeljakt,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13382,4,0.0,1.0,4,core
Klaudia Madhi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11334,2,0.0,1.0,2,peripheral
Klaudia Stpiczynska,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12379,4,0.0,1.0,4,core
Klaus Brandner,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12306,2,0.0,1.0,2,peripheral
Klaus Dietmayer,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13145,3,0.0,1.0,3,core
Klaus Krogmann,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4423,8,0.0,1.0,8,core
Klaus Marius Hansen,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12779,1,0.0,0.0,1,broker
Klaus Müller 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12817,2,0.0,1.0,2,peripheral
Klaus Schneider 0005,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11310,5,0.0,1.0,5,core
Klementina Josifovska,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4859,2,0.0,1.0,2,peripheral
Knut Erik Knutsen,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11276,5,0.0,1.0,5,core
Knut H. Rolland,4:a207e2fc-2358-4733-aaec-376a2c17a19b:679,4,0.0,1.0,4,core
Koh Sanggon,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7385,14,0.0,1.0,14,core
Koichi Shimizu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2126,5,0.0,1.0,5,core
Koji Toda,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5089,5,0.0,1.0,5,core
